run,experiment,data_kind,n,mode,trial,case_id,queries,median_ms,p95_ms,p99_ms,accept_median_ms,accept_cpu_mean_ms,rss_after_MiB,rss_before_MiB,ru_maxrss_MiB_DO_NOT_USE_AS_PHASE_PEAK,memory_limit_MiB,pressure_buffer_MiB,accepted,mean_json_body_bytes,selected_payload_sha256,timing_scope
Pi_Ethernet,memory_pressure,synthetic,4096,full,0,0011-synthetic-n4096-full-t0-memory_pressure,200,0.551963,0.5793439,0.5940350299999999,0.5507595000000001,0.550841525,88.34375,87.984375,267.80859375,256,64.0,200,0,0687bb27f05141a424b31da9247a1c02625c10a06caaa5ff34a33daeb97eabec,pre-delivered response acceptance only
Pi_Ethernet,memory_pressure,synthetic,4096,full,1,0054-synthetic-n4096-full-t1-memory_pressure,200,0.560398,0.58746785,0.6050534799999999,0.5592125,0.559518065,88.33984375,87.984375,269.86328125,256,64.0,200,0,0687bb27f05141a424b31da9247a1c02625c10a06caaa5ff34a33daeb97eabec,pre-delivered response acceptance only
Pi_Ethernet,memory_pressure,synthetic,4096,full,2,0022-synthetic-n4096-full-t2-memory_pressure,200,0.5514265,0.5792051,0.5922570699999998,0.550037,0.55105626,88.3359375,87.9765625,267.80859375,256,64.0,200,0,0687bb27f05141a424b31da9247a1c02625c10a06caaa5ff34a33daeb97eabec,pre-delivered response acceptance only
Pi_Ethernet,memory_pressure,synthetic,4096,full,3,0003-synthetic-n4096-full-t3-memory_pressure,200,0.5608420000000001,0.58644475,0.6027833699999999,0.5595275,0.55925091,88.32421875,87.96484375,250.1640625,256,64.0,200,0,0687bb27f05141a424b31da9247a1c02625c10a06caaa5ff34a33daeb97eabec,pre-delivered response acceptance only
Pi_Ethernet,memory_pressure,synthetic,4096,full,4,0019-synthetic-n4096-full-t4-memory_pressure,200,0.5540835,0.5778791,0.5946274999999993,0.552861,0.55301129,88.34375,87.984375,267.80859375,256,64.0,200,0,0687bb27f05141a424b31da9247a1c02625c10a06caaa5ff34a33daeb97eabec,pre-delivered response acceptance only
Pi_Ethernet,memory_pressure,synthetic,4096,leaf,0,0018-synthetic-n4096-leaf-t0-memory_pressure,200,22.8360035,23.20599975,23.385721389999997,22.832143,22.818909645,90.08984375,87.98046875,267.80859375,256,64.0,200,0,0687bb27f05141a424b31da9247a1c02625c10a06caaa5ff34a33daeb97eabec,pre-delivered response acceptance only
Pi_Ethernet,memory_pressure,synthetic,4096,leaf,1,0045-synthetic-n4096-leaf-t1-memory_pressure,200,23.6093865,24.0365813,24.218129599999997,23.604636499999998,23.55745402,90.0859375,87.9765625,269.86328125,256,64.0,200,0,0687bb27f05141a424b31da9247a1c02625c10a06caaa5ff34a33daeb97eabec,pre-delivered response acceptance only
Pi_Ethernet,memory_pressure,synthetic,4096,leaf,2,0026-synthetic-n4096-leaf-t2-memory_pressure,200,22.477066999999998,22.8493172,23.104942400000002,22.4722245,22.474055215,90.07421875,87.96875,267.80859375,256,64.0,200,0,0687bb27f05141a424b31da9247a1c02625c10a06caaa5ff34a33daeb97eabec,pre-delivered response acceptance only
Pi_Ethernet,memory_pressure,synthetic,4096,leaf,3,0017-synthetic-n4096-leaf-t3-memory_pressure,200,22.190078,22.4811696,22.90393303,22.186143,22.16255631,90.08984375,87.984375,267.80859375,256,64.0,200,0,0687bb27f05141a424b31da9247a1c02625c10a06caaa5ff34a33daeb97eabec,pre-delivered response acceptance only
Pi_Ethernet,memory_pressure,synthetic,4096,leaf,4,0015-synthetic-n4096-leaf-t4-memory_pressure,200,22.686985999999997,23.015498299999997,23.17410074,22.683625499999998,22.660765845,90.0859375,87.98046875,267.80859375,256,64.0,200,0,0687bb27f05141a424b31da9247a1c02625c10a06caaa5ff34a33daeb97eabec,pre-delivered response acceptance only
Pi_Ethernet,network,ethereum_rpc_finalized_json,69,ext_cached,0,0068-ethereum_rpc_finalized_json-n69-ext_cached-t0-network,200,85.935176,160.5416655,185.63850122999997,10.085389,10.56732693,28.08984375,24.0390625,277.3203125,0,0.0,200,632568.66,b30fd288c6fd25990944a24194c89dc578c58e3c230cc8ec278c49dc890c3c38,request/read through verified acceptance
Pi_Ethernet,network,ethereum_rpc_finalized_json,69,ext_cached,1,0007-ethereum_rpc_finalized_json-n69-ext_cached-t1-network,200,75.5894145,151.29070055,166.53650121999996,9.424007,10.204690745,28.57421875,24.03125,267.8046875,0,0.0,200,606714.385,b30fd288c6fd25990944a24194c89dc578c58e3c230cc8ec278c49dc890c3c38,request/read through verified acceptance
Pi_Ethernet,network,ethereum_rpc_finalized_json,69,ext_cached,2,0005-ethereum_rpc_finalized_json-n69-ext_cached-t2-network,200,81.942864,159.6789419,184.9195379699999,10.366804,10.879791785,27.9609375,24.03125,267.38671875,0,0.0,200,649745.0,b30fd288c6fd25990944a24194c89dc578c58e3c230cc8ec278c49dc890c3c38,request/read through verified acceptance
Pi_Ethernet,network,ethereum_rpc_finalized_json,69,ext_cached,3,0004-ethereum_rpc_finalized_json-n69-ext_cached-t3-network,200,81.50520900000001,163.2022285,187.20940301999997,10.152315999999999,10.914822105,28.23046875,24.0390625,265.625,0,0.0,200,652725.68,b30fd288c6fd25990944a24194c89dc578c58e3c230cc8ec278c49dc890c3c38,request/read through verified acceptance
Pi_Ethernet,network,ethereum_rpc_finalized_json,69,ext_cached,4,0044-ethereum_rpc_finalized_json-n69-ext_cached-t4-network,200,80.63355999999999,164.5036014,189.8921972299999,10.231645,10.846483495,30.05078125,24.03125,269.86328125,0,0.0,200,649418.16,b30fd288c6fd25990944a24194c89dc578c58e3c230cc8ec278c49dc890c3c38,request/read through verified acceptance
Pi_Ethernet,network,ethereum_rpc_finalized_json,69,ext_rebuild,0,0008-ethereum_rpc_finalized_json-n69-ext_rebuild-t0-network,200,344.0677915,422.98523515,425.53468085,10.2480775,10.60039803,28.08203125,24.03515625,267.80859375,0,0.0,200,632578.68,b30fd288c6fd25990944a24194c89dc578c58e3c230cc8ec278c49dc890c3c38,request/read through verified acceptance
Pi_Ethernet,network,ethereum_rpc_finalized_json,69,ext_rebuild,1,0006-ethereum_rpc_finalized_json-n69-ext_rebuild-t1-network,200,337.0946935,412.980601,413.60254329,9.5149305,10.21749136,28.56640625,24.02734375,267.4609375,0,0.0,200,606724.96,b30fd288c6fd25990944a24194c89dc578c58e3c230cc8ec278c49dc890c3c38,request/read through verified acceptance
Pi_Ethernet,network,ethereum_rpc_finalized_json,69,ext_rebuild,2,0072-ethereum_rpc_finalized_json-n69-ext_rebuild-t2-network,200,342.466044,420.7861226,423.28564406,10.182347499999999,10.87747025,27.9453125,24.01953125,277.3203125,0,0.0,200,649755.72,b30fd288c6fd25990944a24194c89dc578c58e3c230cc8ec278c49dc890c3c38,request/read through verified acceptance
Pi_Ethernet,network,ethereum_rpc_finalized_json,69,ext_rebuild,3,0058-ethereum_rpc_finalized_json-n69-ext_rebuild-t3-network,200,343.60355100000004,424.75174695,427.11901686000004,10.284774500000001,10.910997745,28.22265625,24.03125,271.38671875,0,0.0,200,652736.48,b30fd288c6fd25990944a24194c89dc578c58e3c230cc8ec278c49dc890c3c38,request/read through verified acceptance
Pi_Ethernet,network,ethereum_rpc_finalized_json,69,ext_rebuild,4,0024-ethereum_rpc_finalized_json-n69-ext_rebuild-t4-network,200,344.403588,427.32558394999995,429.65263826,10.1716575,10.894667415,30.05078125,24.03125,267.80859375,0,0.0,200,649428.99,b30fd288c6fd25990944a24194c89dc578c58e3c230cc8ec278c49dc890c3c38,request/read through verified acceptance
Pi_Ethernet,network,ethereum_rpc_finalized_json,69,full,0,0029-ethereum_rpc_finalized_json-n69-full-t0-network,200,81.3576315,160.78440335,185.95902157999996,10.173463,10.60634583,28.0859375,24.0390625,268.0078125,0,0.0,200,632555.525,b30fd288c6fd25990944a24194c89dc578c58e3c230cc8ec278c49dc890c3c38,request/read through verified acceptance
Pi_Ethernet,network,ethereum_rpc_finalized_json,69,full,1,0066-ethereum_rpc_finalized_json-n69-full-t1-network,200,75.5992535,151.64717025,170.23586972,9.383215499999999,10.21167507,28.5703125,24.03125,276.25,0,0.0,200,606702.435,b30fd288c6fd25990944a24194c89dc578c58e3c230cc8ec278c49dc890c3c38,request/read through verified acceptance
Pi_Ethernet,network,ethereum_rpc_finalized_json,69,full,2,0038-ethereum_rpc_finalized_json-n69-full-t2-network,200,80.88458,160.27282225,180.74766122999992,10.270689,10.88362714,27.94921875,24.0234375,269.375,0,0.0,200,649732.69,b30fd288c6fd25990944a24194c89dc578c58e3c230cc8ec278c49dc890c3c38,request/read through verified acceptance
Pi_Ethernet,network,ethereum_rpc_finalized_json,69,full,3,0002-ethereum_rpc_finalized_json-n69-full-t3-network,200,85.3216525,179.00394354999995,191.10856529999998,10.229349500000001,10.921422925,28.22265625,24.03125,250.1640625,0,0.0,200,652713.94,b30fd288c6fd25990944a24194c89dc578c58e3c230cc8ec278c49dc890c3c38,request/read through verified acceptance
Pi_Ethernet,network,ethereum_rpc_finalized_json,69,full,4,0009-ethereum_rpc_finalized_json-n69-full-t4-network,200,80.590129,164.4883359,183.15437248999996,10.241883999999999,10.895872605,30.046875,24.02734375,267.80859375,0,0.0,200,649406.135,b30fd288c6fd25990944a24194c89dc578c58e3c230cc8ec278c49dc890c3c38,request/read through verified acceptance
Pi_Ethernet,network,ethereum_rpc_finalized_json,69,leaf,0,0060-ethereum_rpc_finalized_json-n69-leaf-t0-network,200,83.32419,161.44534125,186.96283927,10.863228,11.35437587,28.0625,24.0390625,271.38671875,0,0.0,200,640466.605,b30fd288c6fd25990944a24194c89dc578c58e3c230cc8ec278c49dc890c3c38,request/read through verified acceptance
Pi_Ethernet,network,ethereum_rpc_finalized_json,69,leaf,1,0010-ethereum_rpc_finalized_json-n69-leaf-t1-network,200,83.957492,153.19419670000002,172.24252499000002,10.379298,10.95720094,28.83203125,24.03515625,267.80859375,0,0.0,200,614613.8,b30fd288c6fd25990944a24194c89dc578c58e3c230cc8ec278c49dc890c3c38,request/read through verified acceptance
Pi_Ethernet,network,ethereum_rpc_finalized_json,69,leaf,2,0067-ethereum_rpc_finalized_json-n69-leaf-t2-network,200,83.2822745,162.07898014999998,182.2227882699999,11.075428500000001,11.70293261,28.62109375,24.0234375,277.25,0,0.0,200,657643.855,b30fd288c6fd25990944a24194c89dc578c58e3c230cc8ec278c49dc890c3c38,request/read through verified acceptance
Pi_Ethernet,network,ethereum_rpc_finalized_json,69,leaf,3,0013-ethereum_rpc_finalized_json-n69-leaf-t3-network,200,82.2564075,164.92080865,190.52032626,11.0736395,11.719569835,28.69921875,24.04296875,267.80859375,0,0.0,200,660624.4,b30fd288c6fd25990944a24194c89dc578c58e3c230cc8ec278c49dc890c3c38,request/read through verified acceptance
Pi_Ethernet,network,ethereum_rpc_finalized_json,69,leaf,4,0057-ethereum_rpc_finalized_json-n69-leaf-t4-network,200,83.469844,166.70367185,187.98041652999996,11.14351,11.66950248,30.30859375,24.0390625,271.38671875,0,0.0,200,657317.32,b30fd288c6fd25990944a24194c89dc578c58e3c230cc8ec278c49dc890c3c38,request/read through verified acceptance
Pi_Ethernet,network,synthetic,512,ext_cached,0,0023-synthetic-n512-ext_cached-t0-network,200,3.9630834999999998,6.3307434,7.880415899999999,0.6357395,0.63261591,25.19140625,24.0390625,267.80859375,0,0.0,200,4729.775,399484347219683dce319075ea78057e1e8ffcce90859b513ec913109fec9398,request/read through verified acceptance
Pi_Ethernet,network,synthetic,512,ext_cached,1,0016-synthetic-n512-ext_cached-t1-network,200,3.9113615,4.003741600000001,4.170931439999998,0.617656,0.618040375,25.18359375,24.03125,267.80859375,0,0.0,200,4729.74,399484347219683dce319075ea78057e1e8ffcce90859b513ec913109fec9398,request/read through verified acceptance
Pi_Ethernet,network,synthetic,512,ext_cached,2,0070-synthetic-n512-ext_cached-t2-network,200,3.945196,4.02442,4.387797649999999,0.6269355,0.627293025,25.18359375,24.03125,277.3203125,0,0.0,200,4729.74,399484347219683dce319075ea78057e1e8ffcce90859b513ec913109fec9398,request/read through verified acceptance
Pi_Ethernet,network,synthetic,512,ext_cached,3,0061-synthetic-n512-ext_cached-t3-network,200,3.949259,4.06835145,4.41489859,0.6282025,0.625682075,25.18359375,24.03125,271.38671875,0,0.0,200,4729.51,399484347219683dce319075ea78057e1e8ffcce90859b513ec913109fec9398,request/read through verified acceptance
Pi_Ethernet,network,synthetic,512,ext_cached,4,0032-synthetic-n512-ext_cached-t4-network,200,3.985293,4.0538346,4.299739,0.6385164999999999,0.633600445,25.19140625,24.0390625,268.0078125,0,0.0,200,4729.76,399484347219683dce319075ea78057e1e8ffcce90859b513ec913109fec9398,request/read through verified acceptance
Pi_Ethernet,network,synthetic,512,ext_rebuild,0,0043-synthetic-n512-ext_rebuild-t0-network,200,78.6839615,79.54220600000001,80.9171064999999,0.661322,0.660393775,25.1875,24.0390625,269.375,0,0.0,200,4739.775,399484347219683dce319075ea78057e1e8ffcce90859b513ec913109fec9398,request/read through verified acceptance
Pi_Ethernet,network,synthetic,512,ext_rebuild,1,0035-synthetic-n512-ext_rebuild-t1-network,200,78.74995799999999,79.31841265,80.8305042299999,0.6493869999999999,0.65094449,25.18359375,24.03125,268.0078125,0,0.0,200,4739.755,399484347219683dce319075ea78057e1e8ffcce90859b513ec913109fec9398,request/read through verified acceptance
Pi_Ethernet,network,synthetic,512,ext_rebuild,2,0030-synthetic-n512-ext_rebuild-t2-network,200,78.517417,79.1003446,80.64430702999998,0.6514245000000001,0.651603155,25.1875,24.0390625,268.0078125,0,0.0,200,4739.755,399484347219683dce319075ea78057e1e8ffcce90859b513ec913109fec9398,request/read through verified acceptance
Pi_Ethernet,network,synthetic,512,ext_rebuild,3,0034-synthetic-n512-ext_rebuild-t3-network,200,78.802621,79.53051710000001,80.94342024999986,0.6483595,0.651342045,25.171875,24.0234375,268.0078125,0,0.0,200,4739.51,399484347219683dce319075ea78057e1e8ffcce90859b513ec913109fec9398,request/read through verified acceptance
Pi_Ethernet,network,synthetic,512,ext_rebuild,4,0046-synthetic-n512-ext_rebuild-t4-network,200,78.7990925,79.5992008,80.92718249999984,0.64923,0.651609885,25.18359375,24.03515625,269.86328125,0,0.0,200,4739.775,399484347219683dce319075ea78057e1e8ffcce90859b513ec913109fec9398,request/read through verified acceptance
Pi_Ethernet,network,synthetic,512,full,0,0033-synthetic-n512-full-t0-network,200,3.9340345,3.99950925,4.32142215,0.6323970000000001,0.62963863,25.1875,24.0390625,268.0078125,0,0.0,200,4717.76,399484347219683dce319075ea78057e1e8ffcce90859b513ec913109fec9398,request/read through verified acceptance
Pi_Ethernet,network,synthetic,512,full,1,0059-synthetic-n512-full-t1-network,200,3.9552769999999997,7.732182149999999,7.82962255,0.6225635,0.62299071,25.18359375,24.03515625,271.38671875,0,0.0,200,4717.805,399484347219683dce319075ea78057e1e8ffcce90859b513ec913109fec9398,request/read through verified acceptance
Pi_Ethernet,network,synthetic,512,full,2,0000-synthetic-n512-full-t2-network,200,3.931325,4.06116155,4.337115809999999,0.61911,0.61781319,25.18359375,24.03515625,108.46875,0,0.0,200,4716.74,399484347219683dce319075ea78057e1e8ffcce90859b513ec913109fec9398,request/read through verified acceptance
Pi_Ethernet,network,synthetic,512,full,3,0049-synthetic-n512-full-t3-network,200,3.9420640000000002,4.0656528,4.413725689999999,0.627221,0.62517785,25.1875,24.0390625,269.86328125,0,0.0,200,4717.51,399484347219683dce319075ea78057e1e8ffcce90859b513ec913109fec9398,request/read through verified acceptance
Pi_Ethernet,network,synthetic,512,full,4,0042-synthetic-n512-full-t4-network,200,3.936148,4.06053895,4.38912739,0.6246195,0.624295705,25.1875,24.0390625,269.375,0,0.0,200,4717.76,399484347219683dce319075ea78057e1e8ffcce90859b513ec913109fec9398,request/read through verified acceptance
Pi_Ethernet,network,synthetic,512,leaf,0,0028-synthetic-n512-leaf-t0-network,200,10.6935365,11.0098157,15.899806639999998,3.3820895,3.373413885,25.4609375,24.03125,267.80859375,0,0.0,200,38166.795,399484347219683dce319075ea78057e1e8ffcce90859b513ec913109fec9398,request/read through verified acceptance
Pi_Ethernet,network,synthetic,512,leaf,1,0062-synthetic-n512-leaf-t1-network,200,10.767656,10.991733499999999,16.11726763,3.3983235,3.392715655,25.453125,24.0234375,271.38671875,0,0.0,200,38166.77,399484347219683dce319075ea78057e1e8ffcce90859b513ec913109fec9398,request/read through verified acceptance
Pi_Ethernet,network,synthetic,512,leaf,2,0027-synthetic-n512-leaf-t2-network,200,12.43338,12.812031999999999,16.00545796,3.477406,3.47415626,25.45703125,24.02734375,267.80859375,0,0.0,200,38166.92,399484347219683dce319075ea78057e1e8ffcce90859b513ec913109fec9398,request/read through verified acceptance
Pi_Ethernet,network,synthetic,512,leaf,3,0025-synthetic-n512-leaf-t3-network,200,10.7828235,12.51355015,14.87215863,3.4279159999999997,3.421281125,25.46875,24.04296875,267.80859375,0,0.0,200,38166.55,399484347219683dce319075ea78057e1e8ffcce90859b513ec913109fec9398,request/read through verified acceptance
Pi_Ethernet,network,synthetic,512,leaf,4,0048-synthetic-n512-leaf-t4-network,200,10.804654,12.44991345,14.093987290000001,3.3918239999999997,3.389508895,25.4609375,24.03125,269.86328125,0,0.0,200,38166.815,399484347219683dce319075ea78057e1e8ffcce90859b513ec913109fec9398,request/read through verified acceptance
Pi_Ethernet,network,synthetic,4096,ext_cached,0,0069-synthetic-n4096-ext_cached-t0-network,200,4.056991,4.15401565,4.348824859999999,0.6465095000000001,0.644967035,25.19140625,24.03125,277.3203125,0,0.0,200,5023.36,0687bb27f05141a424b31da9247a1c02625c10a06caaa5ff34a33daeb97eabec,request/read through verified acceptance
Pi_Ethernet,network,synthetic,4096,ext_cached,1,0001-synthetic-n4096-ext_cached-t1-network,200,4.0013555,4.12691375,4.4215357599999985,0.6429705,0.64104297,25.1953125,24.03125,133.40234375,0,0.0,200,5022.155,0687bb27f05141a424b31da9247a1c02625c10a06caaa5ff34a33daeb97eabec,request/read through verified acceptance
Pi_Ethernet,network,synthetic,4096,ext_cached,2,0037-synthetic-n4096-ext_cached-t2-network,200,4.046525,7.9746169,8.19918334,0.6395445,0.637102125,25.19140625,24.02734375,268.0078125,0,0.0,200,5023.58,0687bb27f05141a424b31da9247a1c02625c10a06caaa5ff34a33daeb97eabec,request/read through verified acceptance
Pi_Ethernet,network,synthetic,4096,ext_cached,3,0055-synthetic-n4096-ext_cached-t3-network,200,4.063905,7.997532049999999,8.07158692,0.644536,0.64340665,25.1953125,24.03515625,269.86328125,0,0.0,200,5023.435,0687bb27f05141a424b31da9247a1c02625c10a06caaa5ff34a33daeb97eabec,request/read through verified acceptance
Pi_Ethernet,network,synthetic,4096,ext_cached,4,0047-synthetic-n4096-ext_cached-t4-network,200,4.0672755,4.196791399999999,4.5887410499999985,0.6497025000000001,0.64940866,25.203125,24.0390625,269.86328125,0,0.0,200,5023.76,0687bb27f05141a424b31da9247a1c02625c10a06caaa5ff34a33daeb97eabec,request/read through verified acceptance
Pi_Ethernet,network,synthetic,4096,ext_rebuild,0,0036-synthetic-n4096-ext_rebuild-t0-network,200,602.5021295,604.46719175,605.21273273,0.7308859999999999,0.72153162,25.1953125,24.0390625,268.0078125,0,0.0,200,5037.36,0687bb27f05141a424b31da9247a1c02625c10a06caaa5ff34a33daeb97eabec,request/read through verified acceptance
Pi_Ethernet,network,synthetic,4096,ext_rebuild,1,0039-synthetic-n4096-ext_rebuild-t1-network,200,605.2180145,607.33124015,608.3149369299999,0.7263310000000001,0.716016545,25.19140625,24.03515625,269.375,0,0.0,200,5037.15,0687bb27f05141a424b31da9247a1c02625c10a06caaa5ff34a33daeb97eabec,request/read through verified acceptance
Pi_Ethernet,network,synthetic,4096,ext_rebuild,2,0020-synthetic-n4096-ext_rebuild-t2-network,200,603.4602695,606.1384983,608.3514594,0.7239789999999999,0.7160683,25.19140625,24.0390625,267.80859375,0,0.0,200,5037.51,0687bb27f05141a424b31da9247a1c02625c10a06caaa5ff34a33daeb97eabec,request/read through verified acceptance
Pi_Ethernet,network,synthetic,4096,ext_rebuild,3,0014-synthetic-n4096-ext_rebuild-t3-network,200,600.4415035,603.1618267499999,604.25609074,0.7245625,0.715745335,25.19140625,24.0390625,267.80859375,0,0.0,200,5037.37,0687bb27f05141a424b31da9247a1c02625c10a06caaa5ff34a33daeb97eabec,request/read through verified acceptance
Pi_Ethernet,network,synthetic,4096,ext_rebuild,4,0021-synthetic-n4096-ext_rebuild-t4-network,200,600.856655,602.962291,603.9103732799999,0.7266915,0.714205105,25.19921875,24.04296875,267.80859375,0,0.0,200,5037.76,0687bb27f05141a424b31da9247a1c02625c10a06caaa5ff34a33daeb97eabec,request/read through verified acceptance
Pi_Ethernet,network,synthetic,4096,full,0,0011-synthetic-n4096-full-t0-network,200,4.0122295,4.11579155,4.446315579999999,0.6392485,0.63835478,25.1875,24.03515625,267.80859375,0,0.0,200,5011.36,0687bb27f05141a424b31da9247a1c02625c10a06caaa5ff34a33daeb97eabec,request/read through verified acceptance
Pi_Ethernet,network,synthetic,4096,full,1,0054-synthetic-n4096-full-t1-network,200,4.04934,4.1178099999999995,4.499376499999999,0.649193,0.648575995,25.1875,24.03515625,269.86328125,0,0.0,200,5011.15,0687bb27f05141a424b31da9247a1c02625c10a06caaa5ff34a33daeb97eabec,request/read through verified acceptance
Pi_Ethernet,network,synthetic,4096,full,2,0022-synthetic-n4096-full-t2-network,200,4.0644145,4.173489899999999,4.364969999999998,0.649026,0.64650938,25.19140625,24.0390625,267.80859375,0,0.0,200,5011.51,0687bb27f05141a424b31da9247a1c02625c10a06caaa5ff34a33daeb97eabec,request/read through verified acceptance
Pi_Ethernet,network,synthetic,4096,full,3,0003-synthetic-n4096-full-t3-network,200,4.009513999999999,4.1128165999999995,4.367304609999999,0.6374525,0.63556359,25.19140625,24.0390625,250.1640625,0,0.0,200,5011.37,0687bb27f05141a424b31da9247a1c02625c10a06caaa5ff34a33daeb97eabec,request/read through verified acceptance
Pi_Ethernet,network,synthetic,4096,full,4,0019-synthetic-n4096-full-t4-network,200,4.039517,4.19096335,4.312221299999998,0.6480075000000001,0.645840815,25.19140625,24.0390625,267.80859375,0,0.0,200,5011.76,0687bb27f05141a424b31da9247a1c02625c10a06caaa5ff34a33daeb97eabec,request/read through verified acceptance
Pi_Ethernet,network,synthetic,4096,leaf,0,0018-synthetic-n4096-leaf-t0-network,200,67.068322,69.30240895,69.77042837,23.5061505,23.496229505,27.2578125,24.03515625,267.80859375,0,0.0,200,278302.38,0687bb27f05141a424b31da9247a1c02625c10a06caaa5ff34a33daeb97eabec,request/read through verified acceptance
Pi_Ethernet,network,synthetic,4096,leaf,1,0045-synthetic-n4096-leaf-t1-network,200,67.110795,69.3460984,69.65280167,22.706243999999998,22.704859535,27.28515625,24.03125,269.86328125,0,0.0,200,278302.285,0687bb27f05141a424b31da9247a1c02625c10a06caaa5ff34a33daeb97eabec,request/read through verified acceptance
Pi_Ethernet,network,synthetic,4096,leaf,2,0026-synthetic-n4096-leaf-t2-network,200,67.128984,69.219188,69.60839808999998,23.0622795,23.05268537,27.26171875,24.0390625,267.80859375,0,0.0,200,278302.54,0687bb27f05141a424b31da9247a1c02625c10a06caaa5ff34a33daeb97eabec,request/read through verified acceptance
Pi_Ethernet,network,synthetic,4096,leaf,3,0017-synthetic-n4096-leaf-t3-network,200,66.30428599999999,68.58787595,68.97947391999999,22.647395,22.636150165,27.28515625,24.03125,267.80859375,0,0.0,200,278302.385,0687bb27f05141a424b31da9247a1c02625c10a06caaa5ff34a33daeb97eabec,request/read through verified acceptance
Pi_Ethernet,network,synthetic,4096,leaf,4,0015-synthetic-n4096-leaf-t4-network,200,66.24228550000001,68.50174285,68.98103836,22.709051,22.713162045,27.25390625,24.03125,267.80859375,0,0.0,200,278302.775,0687bb27f05141a424b31da9247a1c02625c10a06caaa5ff34a33daeb97eabec,request/read through verified acceptance
Pi_Ethernet,original_e2,synthetic,512,B1_verified,0,original-n512-B1_verified-t0,200,0.39443,0.40550695000000003,0.42962885999999995,,,,,,,,,,,unchanged original E2 acceptance after in-process handoff
Pi_Ethernet,original_e2,synthetic,512,B1_verified,1,original-n512-B1_verified-t1,200,0.394772,0.42551624999999993,0.4762523699999997,,,,,,,,,,,unchanged original E2 acceptance after in-process handoff
Pi_Ethernet,original_e2,synthetic,512,B1_verified,2,original-n512-B1_verified-t2,200,0.3941515,0.404964,0.42589300999999996,,,,,,,,,,,unchanged original E2 acceptance after in-process handoff
Pi_Ethernet,original_e2,synthetic,512,B1_verified,3,original-n512-B1_verified-t3,200,0.391837,0.4055736,0.4381154,,,,,,,,,,,unchanged original E2 acceptance after in-process handoff
Pi_Ethernet,original_e2,synthetic,512,B1_verified,4,original-n512-B1_verified-t4,200,0.388911,0.40060965,0.44279736999999975,,,,,,,,,,,unchanged original E2 acceptance after in-process handoff
Pi_Ethernet,original_e2,synthetic,512,B2_full,0,original-n512-B2_full-t0,200,0.3943185,0.40506485,0.4266524799999997,,,,,,,,,,,unchanged original E2 acceptance after in-process handoff
Pi_Ethernet,original_e2,synthetic,512,B2_full,1,original-n512-B2_full-t1,200,0.394837,0.40809215,0.4264211099999999,,,,,,,,,,,unchanged original E2 acceptance after in-process handoff
Pi_Ethernet,original_e2,synthetic,512,B2_full,2,original-n512-B2_full-t2,200,0.3946145,0.4078502,0.4439458899999998,,,,,,,,,,,unchanged original E2 acceptance after in-process handoff
Pi_Ethernet,original_e2,synthetic,512,B2_full,3,original-n512-B2_full-t3,200,0.3914665,0.4051115,0.42520328999999973,,,,,,,,,,,unchanged original E2 acceptance after in-process handoff
Pi_Ethernet,original_e2,synthetic,512,B2_full,4,original-n512-B2_full-t4,200,0.3876335,0.4000039499999999,0.43286044999999995,,,,,,,,,,,unchanged original E2 acceptance after in-process handoff
Pi_Ethernet,original_e2,synthetic,512,B3_leaf,0,original-n512-B3_leaf-t0,200,2.677072,2.6982459999999997,2.7484760099999996,,,,,,,,,,,unchanged original E2 acceptance after in-process handoff
Pi_Ethernet,original_e2,synthetic,512,B3_leaf,1,original-n512-B3_leaf-t1,200,2.6664515,2.6944750499999994,2.8344668699999986,,,,,,,,,,,unchanged original E2 acceptance after in-process handoff
Pi_Ethernet,original_e2,synthetic,512,B3_leaf,2,original-n512-B3_leaf-t2,200,2.646758,2.66422055,2.70663903,,,,,,,,,,,unchanged original E2 acceptance after in-process handoff
Pi_Ethernet,original_e2,synthetic,512,B3_leaf,3,original-n512-B3_leaf-t3,200,2.665674,2.70715635,2.8710667699999988,,,,,,,,,,,unchanged original E2 acceptance after in-process handoff
Pi_Ethernet,original_e2,synthetic,512,B3_leaf,4,original-n512-B3_leaf-t4,200,2.6425265,2.6996636,2.9658142599999997,,,,,,,,,,,unchanged original E2 acceptance after in-process handoff
Pi_Ethernet,original_e2,synthetic,512,B4_ext,0,original-n512-B4_ext-t0,200,0.392606,0.40483635,0.4578338099999999,,,,,,,,,,,unchanged original E2 acceptance after in-process handoff
Pi_Ethernet,original_e2,synthetic,512,B4_ext,1,original-n512-B4_ext-t1,200,0.39339250000000003,0.40425485,0.42951441,,,,,,,,,,,unchanged original E2 acceptance after in-process handoff
Pi_Ethernet,original_e2,synthetic,512,B4_ext,2,original-n512-B4_ext-t2,200,0.39479050000000004,0.40623775,0.42403954999999965,,,,,,,,,,,unchanged original E2 acceptance after in-process handoff
Pi_Ethernet,original_e2,synthetic,512,B4_ext,3,original-n512-B4_ext-t3,200,0.391735,0.4045773999999999,0.4354556599999994,,,,,,,,,,,unchanged original E2 acceptance after in-process handoff
Pi_Ethernet,original_e2,synthetic,512,B4_ext,4,original-n512-B4_ext-t4,200,0.3885875,0.40010460000000003,0.4169572099999996,,,,,,,,,,,unchanged original E2 acceptance after in-process handoff
