run,raw_file,phase,timestamp_utc,temp_C,throttled,active_low_bits,rss_MiB,ru_maxrss_MiB
Pi_Ethernet,0002-ethereum_rpc_finalized_json-n69-full-t3-network.json,telemetry_after,2026-09-16T01:29:51.269704+00:00,73.036,throttled=0xe0000,0,28.22265625,250.1640625
Pi_Ethernet,0003-synthetic-n4096-full-t3-local.json,telemetry_before,2026-09-16T01:30:47.181206+00:00,71.575,throttled=0xe0000,0,23.97265625,250.1640625
Pi_Ethernet,0003-synthetic-n4096-full-t3-local.json,telemetry_after,2026-09-16T01:30:50.358057+00:00,72.549,throttled=0xe0000,0,24.328125,250.1640625
Pi_Ethernet,0003-synthetic-n4096-full-t3-memory_pressure.json,telemetry_before,2026-09-16T01:30:50.779035+00:00,71.575,throttled=0xe0000,0,87.96484375,250.1640625
Pi_Ethernet,0003-synthetic-n4096-full-t3-memory_pressure.json,telemetry_after,2026-09-16T01:30:53.957818+00:00,73.523,throttled=0xe0000,0,88.32421875,250.1640625
Pi_Ethernet,0003-synthetic-n4096-full-t3-network.json,telemetry_before,2026-09-16T01:30:54.317587+00:00,72.549,throttled=0xe0000,0,24.0390625,250.1640625
Pi_Ethernet,0003-synthetic-n4096-full-t3-network.json,telemetry_after,2026-09-16T01:30:58.252451+00:00,73.036,throttled=0xe0000,0,25.19140625,250.1640625
Pi_Ethernet,0004-ethereum_rpc_finalized_json-n69-ext_cached-t3-local.json,telemetry_before,2026-09-16T01:31:08.494855+00:00,73.036,throttled=0xe0000,0,23.94921875,265.625
Pi_Ethernet,0004-ethereum_rpc_finalized_json-n69-ext_cached-t3-local.json,telemetry_after,2026-09-16T01:31:14.710753+00:00,74.497,throttled=0xe0000,0,27.26171875,265.625
Pi_Ethernet,0004-ethereum_rpc_finalized_json-n69-ext_cached-t3-memory_pressure.json,telemetry_before,2026-09-16T01:31:15.141214+00:00,73.036,throttled=0xe0000,0,87.97265625,265.625
Pi_Ethernet,0004-ethereum_rpc_finalized_json-n69-ext_cached-t3-memory_pressure.json,telemetry_after,2026-09-16T01:31:21.358917+00:00,74.497,throttled=0xe0000,0,91.2734375,265.625
Pi_Ethernet,0004-ethereum_rpc_finalized_json-n69-ext_cached-t3-network.json,telemetry_before,2026-09-16T01:31:21.723927+00:00,73.523,throttled=0xe0000,0,24.0390625,265.625
Pi_Ethernet,0004-ethereum_rpc_finalized_json-n69-ext_cached-t3-network.json,telemetry_after,2026-09-16T01:31:44.425960+00:00,72.549,throttled=0xe0000,0,28.23046875,265.625
Pi_Ethernet,0005-ethereum_rpc_finalized_json-n69-ext_cached-t2-local.json,telemetry_before,2026-09-16T01:31:54.463206+00:00,73.523,throttled=0xe0000,0,23.95703125,267.38671875
Pi_Ethernet,0005-ethereum_rpc_finalized_json-n69-ext_cached-t2-local.json,telemetry_after,2026-09-16T01:32:00.707333+00:00,74.01,throttled=0xe0000,0,26.73046875,267.38671875
Pi_Ethernet,0005-ethereum_rpc_finalized_json-n69-ext_cached-t2-memory_pressure.json,telemetry_before,2026-09-16T01:32:01.137999+00:00,75.471,throttled=0xe0000,0,87.96875,267.38671875
Pi_Ethernet,0005-ethereum_rpc_finalized_json-n69-ext_cached-t2-memory_pressure.json,telemetry_after,2026-09-16T01:32:07.381329+00:00,73.523,throttled=0xe0000,0,90.7265625,267.38671875
Pi_Ethernet,0005-ethereum_rpc_finalized_json-n69-ext_cached-t2-network.json,telemetry_before,2026-09-16T01:32:07.751672+00:00,74.984,throttled=0xe0000,0,24.03125,267.38671875
Pi_Ethernet,0005-ethereum_rpc_finalized_json-n69-ext_cached-t2-network.json,telemetry_after,2026-09-16T01:32:30.498536+00:00,74.497,throttled=0xe0000,0,27.9609375,267.38671875
Pi_Ethernet,0006-ethereum_rpc_finalized_json-n69-ext_rebuild-t1-local.json,telemetry_before,2026-09-16T01:32:44.726408+00:00,73.523,throttled=0xe0000,0,23.96875,267.4609375
Pi_Ethernet,0006-ethereum_rpc_finalized_json-n69-ext_rebuild-t1-local.json,telemetry_after,2026-09-16T01:32:50.678874+00:00,75.471,throttled=0xe0000,0,27.109375,267.4609375
Pi_Ethernet,0006-ethereum_rpc_finalized_json-n69-ext_rebuild-t1-memory_pressure.json,telemetry_before,2026-09-16T01:32:51.109868+00:00,75.471,throttled=0xe0000,0,87.96875,267.4609375
Pi_Ethernet,0006-ethereum_rpc_finalized_json-n69-ext_rebuild-t1-memory_pressure.json,telemetry_after,2026-09-16T01:32:57.034309+00:00,74.01,throttled=0xe0000,0,91.1171875,267.4609375
Pi_Ethernet,0006-ethereum_rpc_finalized_json-n69-ext_rebuild-t1-network.json,telemetry_before,2026-09-16T01:32:57.399353+00:00,75.958,throttled=0xe0000,0,24.02734375,267.4609375
Pi_Ethernet,0006-ethereum_rpc_finalized_json-n69-ext_rebuild-t1-network.json,telemetry_after,2026-09-16T01:34:16.040330+00:00,73.523,throttled=0xe0000,0,28.56640625,267.4609375
Pi_Ethernet,0007-ethereum_rpc_finalized_json-n69-ext_cached-t1-local.json,telemetry_before,2026-09-16T01:34:26.569016+00:00,74.01,throttled=0xe0000,0,23.953125,267.8046875
Pi_Ethernet,0007-ethereum_rpc_finalized_json-n69-ext_cached-t1-local.json,telemetry_after,2026-09-16T01:34:32.508594+00:00,74.984,throttled=0xe0000,0,27.11328125,267.8046875
Pi_Ethernet,0007-ethereum_rpc_finalized_json-n69-ext_cached-t1-memory_pressure.json,telemetry_before,2026-09-16T01:34:32.930237+00:00,75.471,throttled=0xe0000,0,87.97265625,267.8046875
Pi_Ethernet,0007-ethereum_rpc_finalized_json-n69-ext_cached-t1-memory_pressure.json,telemetry_after,2026-09-16T01:34:38.870760+00:00,76.445,throttled=0xe0000,0,91.12109375,267.8046875
Pi_Ethernet,0007-ethereum_rpc_finalized_json-n69-ext_cached-t1-network.json,telemetry_before,2026-09-16T01:34:39.235285+00:00,75.471,throttled=0xe0000,0,24.03125,267.8046875
Pi_Ethernet,0007-ethereum_rpc_finalized_json-n69-ext_cached-t1-network.json,telemetry_after,2026-09-16T01:35:00.950897+00:00,75.471,throttled=0xe0000,0,28.57421875,267.8046875
Pi_Ethernet,0008-ethereum_rpc_finalized_json-n69-ext_rebuild-t0-local.json,telemetry_before,2026-09-16T01:35:15.864813+00:00,74.984,throttled=0xe0000,0,23.97265625,267.80859375
Pi_Ethernet,0008-ethereum_rpc_finalized_json-n69-ext_rebuild-t0-local.json,telemetry_after,2026-09-16T01:35:21.987059+00:00,74.984,throttled=0xe0000,0,26.8359375,267.80859375
Pi_Ethernet,0008-ethereum_rpc_finalized_json-n69-ext_rebuild-t0-memory_pressure.json,telemetry_before,2026-09-16T01:35:22.415416+00:00,74.497,throttled=0xe0000,0,87.9765625,267.80859375
Pi_Ethernet,0008-ethereum_rpc_finalized_json-n69-ext_rebuild-t0-memory_pressure.json,telemetry_after,2026-09-16T01:35:28.537574+00:00,75.958,throttled=0xe0000,0,90.84375,267.80859375
Pi_Ethernet,0008-ethereum_rpc_finalized_json-n69-ext_rebuild-t0-network.json,telemetry_before,2026-09-16T01:35:28.905105+00:00,74.497,throttled=0xe0000,0,24.03515625,267.80859375
Pi_Ethernet,0008-ethereum_rpc_finalized_json-n69-ext_rebuild-t0-network.json,telemetry_after,2026-09-16T01:36:48.532106+00:00,73.036,throttled=0xe0000,0,28.08203125,267.80859375
Pi_Ethernet,0009-ethereum_rpc_finalized_json-n69-full-t4-local.json,telemetry_before,2026-09-16T01:36:59.570805+00:00,74.01,throttled=0xe0000,0,23.98046875,267.80859375
Pi_Ethernet,0009-ethereum_rpc_finalized_json-n69-full-t4-local.json,telemetry_after,2026-09-16T01:37:05.796155+00:00,74.497,throttled=0xe0000,0,29.01171875,267.80859375
Pi_Ethernet,0009-ethereum_rpc_finalized_json-n69-full-t4-memory_pressure.json,telemetry_before,2026-09-16T01:37:06.221139+00:00,75.471,throttled=0xe0000,0,87.96484375,267.80859375
Pi_Ethernet,0009-ethereum_rpc_finalized_json-n69-full-t4-memory_pressure.json,telemetry_after,2026-09-16T01:37:12.446044+00:00,76.445,throttled=0xe0000,0,93.0078125,267.80859375
Pi_Ethernet,0009-ethereum_rpc_finalized_json-n69-full-t4-network.json,telemetry_before,2026-09-16T01:37:12.811858+00:00,74.497,throttled=0xe0000,0,24.02734375,267.80859375
Pi_Ethernet,0009-ethereum_rpc_finalized_json-n69-full-t4-network.json,telemetry_after,2026-09-16T01:37:35.031602+00:00,75.471,throttled=0xe0000,0,30.046875,267.80859375
Pi_Ethernet,0010-ethereum_rpc_finalized_json-n69-leaf-t1-local.json,telemetry_before,2026-09-16T01:37:45.035774+00:00,73.036,throttled=0xe0000,0,23.9765625,267.80859375
Pi_Ethernet,0010-ethereum_rpc_finalized_json-n69-leaf-t1-local.json,telemetry_after,2026-09-16T01:37:51.157467+00:00,76.445,throttled=0xe0000,0,27.04296875,267.80859375
Pi_Ethernet,0010-ethereum_rpc_finalized_json-n69-leaf-t1-memory_pressure.json,telemetry_before,2026-09-16T01:37:51.589103+00:00,74.984,throttled=0xe0000,0,87.96875,267.80859375
Pi_Ethernet,0010-ethereum_rpc_finalized_json-n69-leaf-t1-memory_pressure.json,telemetry_after,2026-09-16T01:37:57.721076+00:00,75.471,throttled=0xe0000,0,91.1953125,267.80859375
Pi_Ethernet,0010-ethereum_rpc_finalized_json-n69-leaf-t1-network.json,telemetry_before,2026-09-16T01:37:58.090519+00:00,74.984,throttled=0xe0000,0,24.03515625,267.80859375
Pi_Ethernet,0010-ethereum_rpc_finalized_json-n69-leaf-t1-network.json,telemetry_after,2026-09-16T01:38:20.750912+00:00,74.01,throttled=0xe0000,0,28.83203125,267.80859375
Pi_Ethernet,0011-synthetic-n4096-full-t0-local.json,telemetry_before,2026-09-16T01:39:17.180766+00:00,72.062,throttled=0xe0000,0,23.9765625,267.80859375
Pi_Ethernet,0011-synthetic-n4096-full-t0-local.json,telemetry_after,2026-09-16T01:39:20.354553+00:00,72.549,throttled=0xe0000,0,24.33203125,267.80859375
Pi_Ethernet,0011-synthetic-n4096-full-t0-memory_pressure.json,telemetry_before,2026-09-16T01:39:20.782201+00:00,73.523,throttled=0xe0000,0,87.984375,267.80859375
Pi_Ethernet,0011-synthetic-n4096-full-t0-memory_pressure.json,telemetry_after,2026-09-16T01:39:23.958076+00:00,73.523,throttled=0xe0000,0,88.34375,267.80859375
Pi_Ethernet,0011-synthetic-n4096-full-t0-network.json,telemetry_before,2026-09-16T01:39:24.323788+00:00,73.523,throttled=0xe0000,0,24.03515625,267.80859375
Pi_Ethernet,0011-synthetic-n4096-full-t0-network.json,telemetry_after,2026-09-16T01:39:28.272537+00:00,72.062,throttled=0xe0000,0,25.1875,267.80859375
Pi_Ethernet,0012-ethereum_rpc_finalized_json-n69-archive-t0-archive_retrieval.json,telemetry_before,2026-09-16T01:39:38.630785+00:00,74.497,throttled=0xe0000,0,23.96875,267.80859375
Pi_Ethernet,0012-ethereum_rpc_finalized_json-n69-archive-t0-archive_retrieval.json,telemetry_after,2026-09-16T01:39:45.714249+00:00,74.984,throttled=0xe0000,0,27.39453125,267.80859375
Pi_Ethernet,0012-ethereum_rpc_finalized_json-n69-archive-t0-local.json,telemetry_before,2026-09-16T01:39:32.154131+00:00,73.523,throttled=0xe0000,0,23.97265625,267.80859375
Pi_Ethernet,0012-ethereum_rpc_finalized_json-n69-archive-t0-local.json,telemetry_after,2026-09-16T01:39:38.270658+00:00,74.01,throttled=0xe0000,0,26.83984375,267.80859375
Pi_Ethernet,0013-ethereum_rpc_finalized_json-n69-leaf-t3-local.json,telemetry_before,2026-09-16T01:39:55.865005+00:00,73.523,throttled=0xe0000,0,23.98046875,267.80859375
Pi_Ethernet,0013-ethereum_rpc_finalized_json-n69-leaf-t3-local.json,telemetry_after,2026-09-16T01:40:02.266949+00:00,74.984,throttled=0xe0000,0,26.796875,267.80859375
Pi_Ethernet,0013-ethereum_rpc_finalized_json-n69-leaf-t3-memory_pressure.json,telemetry_before,2026-09-16T01:40:02.694137+00:00,74.497,throttled=0xe0000,0,87.9765625,267.80859375
Pi_Ethernet,0013-ethereum_rpc_finalized_json-n69-leaf-t3-memory_pressure.json,telemetry_after,2026-09-16T01:40:09.095128+00:00,75.471,throttled=0xe0000,0,91.35546875,267.80859375
Pi_Ethernet,0013-ethereum_rpc_finalized_json-n69-leaf-t3-network.json,telemetry_before,2026-09-16T01:40:09.462619+00:00,74.984,throttled=0xe0000,0,24.04296875,267.80859375
Pi_Ethernet,0013-ethereum_rpc_finalized_json-n69-leaf-t3-network.json,telemetry_after,2026-09-16T01:40:32.149840+00:00,73.523,throttled=0xe0000,0,28.69921875,267.80859375
Pi_Ethernet,0014-synthetic-n4096-ext_rebuild-t3-local.json,telemetry_before,2026-09-16T01:41:38.859673+00:00,72.549,throttled=0xe0000,0,23.9765625,267.80859375
Pi_Ethernet,0014-synthetic-n4096-ext_rebuild-t3-local.json,telemetry_after,2026-09-16T01:41:42.040001+00:00,73.523,throttled=0xe0000,0,24.3359375,267.80859375
Pi_Ethernet,0014-synthetic-n4096-ext_rebuild-t3-memory_pressure.json,telemetry_before,2026-09-16T01:41:42.468906+00:00,73.523,throttled=0xe0000,0,87.98046875,267.80859375
Pi_Ethernet,0014-synthetic-n4096-ext_rebuild-t3-memory_pressure.json,telemetry_after,2026-09-16T01:41:45.644452+00:00,72.549,throttled=0xe0000,0,88.33984375,267.80859375
Pi_Ethernet,0014-synthetic-n4096-ext_rebuild-t3-network.json,telemetry_before,2026-09-16T01:41:46.010563+00:00,73.036,throttled=0xe0000,0,24.0390625,267.80859375
Pi_Ethernet,0014-synthetic-n4096-ext_rebuild-t3-network.json,telemetry_after,2026-09-16T01:44:01.266009+00:00,72.062,throttled=0xe0000,0,25.19140625,267.80859375
Pi_Ethernet,0015-synthetic-n4096-leaf-t4-local.json,telemetry_before,2026-09-16T01:44:59.306988+00:00,72.549,throttled=0xe0000,0,23.98046875,267.80859375
Pi_Ethernet,0015-synthetic-n4096-leaf-t4-local.json,telemetry_after,2026-09-16T01:45:07.873951+00:00,74.01,throttled=0xe0000,0,26.08203125,267.80859375
Pi_Ethernet,0015-synthetic-n4096-leaf-t4-memory_pressure.json,telemetry_before,2026-09-16T01:45:08.307193+00:00,74.01,throttled=0xe0000,0,87.98046875,267.80859375
Pi_Ethernet,0015-synthetic-n4096-leaf-t4-memory_pressure.json,telemetry_after,2026-09-16T01:45:16.958257+00:00,74.984,throttled=0xe0000,0,90.0859375,267.80859375
Pi_Ethernet,0015-synthetic-n4096-leaf-t4-network.json,telemetry_before,2026-09-16T01:45:17.328946+00:00,75.958,throttled=0xe0000,0,24.03125,267.80859375
Pi_Ethernet,0015-synthetic-n4096-leaf-t4-network.json,telemetry_after,2026-09-16T01:45:34.933848+00:00,74.984,throttled=0xe0000,0,27.25390625,267.80859375
Pi_Ethernet,0016-synthetic-n512-ext_cached-t1-local.json,telemetry_before,2026-09-16T01:45:42.213555+00:00,74.01,throttled=0xe0000,0,23.96875,267.80859375
Pi_Ethernet,0016-synthetic-n512-ext_cached-t1-local.json,telemetry_after,2026-09-16T01:45:45.381825+00:00,73.036,throttled=0xe0000,0,24.32421875,267.80859375
Pi_Ethernet,0016-synthetic-n512-ext_cached-t1-memory_pressure.json,telemetry_before,2026-09-16T01:45:45.808837+00:00,73.523,throttled=0xe0000,0,87.984375,267.80859375
Pi_Ethernet,0016-synthetic-n512-ext_cached-t1-memory_pressure.json,telemetry_after,2026-09-16T01:45:48.978163+00:00,72.549,throttled=0xe0000,0,88.3359375,267.80859375
Pi_Ethernet,0016-synthetic-n512-ext_cached-t1-network.json,telemetry_before,2026-09-16T01:45:49.345623+00:00,74.01,throttled=0xe0000,0,24.03125,267.80859375
Pi_Ethernet,0016-synthetic-n512-ext_cached-t1-network.json,telemetry_after,2026-09-16T01:45:53.262398+00:00,73.523,throttled=0xe0000,0,25.18359375,267.80859375
Pi_Ethernet,0017-synthetic-n4096-leaf-t3-local.json,telemetry_before,2026-09-16T01:46:48.559029+00:00,72.549,throttled=0xe0000,0,23.97265625,267.80859375
Pi_Ethernet,0017-synthetic-n4096-leaf-t3-local.json,telemetry_after,2026-09-16T01:46:57.220494+00:00,74.984,throttled=0xe0000,0,26.07421875,267.80859375
Pi_Ethernet,0017-synthetic-n4096-leaf-t3-memory_pressure.json,telemetry_before,2026-09-16T01:46:57.649423+00:00,74.984,throttled=0xe0000,0,87.984375,267.80859375
Pi_Ethernet,0017-synthetic-n4096-leaf-t3-memory_pressure.json,telemetry_after,2026-09-16T01:47:06.186763+00:00,75.471,throttled=0xe0000,0,90.08984375,267.80859375
Pi_Ethernet,0017-synthetic-n4096-leaf-t3-network.json,telemetry_before,2026-09-16T01:47:06.557438+00:00,75.958,throttled=0xe0000,0,24.03125,267.80859375
Pi_Ethernet,0017-synthetic-n4096-leaf-t3-network.json,telemetry_after,2026-09-16T01:47:24.161093+00:00,75.471,throttled=0xe0000,0,27.28515625,267.80859375
Pi_Ethernet,0018-synthetic-n4096-leaf-t0-local.json,telemetry_before,2026-09-16T01:48:20.819153+00:00,74.01,throttled=0xe0000,0,23.97265625,267.80859375
Pi_Ethernet,0018-synthetic-n4096-leaf-t0-local.json,telemetry_after,2026-09-16T01:48:29.341564+00:00,77.419,throttled=0xe0000,0,26.07421875,267.80859375
Pi_Ethernet,0018-synthetic-n4096-leaf-t0-memory_pressure.json,telemetry_before,2026-09-16T01:48:29.770661+00:00,76.445,throttled=0xe0000,0,87.98046875,267.80859375
Pi_Ethernet,0018-synthetic-n4096-leaf-t0-memory_pressure.json,telemetry_after,2026-09-16T01:48:38.456429+00:00,76.932,throttled=0xe0000,0,90.08984375,267.80859375
Pi_Ethernet,0018-synthetic-n4096-leaf-t0-network.json,telemetry_before,2026-09-16T01:48:38.824867+00:00,77.419,throttled=0xe0000,0,24.03515625,267.80859375
Pi_Ethernet,0018-synthetic-n4096-leaf-t0-network.json,telemetry_after,2026-09-16T01:48:56.352122+00:00,74.984,throttled=0xe0000,0,27.2578125,267.80859375
Pi_Ethernet,0019-synthetic-n4096-full-t4-local.json,telemetry_before,2026-09-16T01:49:51.766555+00:00,74.497,throttled=0xe0000,0,23.97265625,267.80859375
Pi_Ethernet,0019-synthetic-n4096-full-t4-local.json,telemetry_after,2026-09-16T01:49:54.944438+00:00,74.497,throttled=0xe0000,0,24.328125,267.80859375
Pi_Ethernet,0019-synthetic-n4096-full-t4-memory_pressure.json,telemetry_before,2026-09-16T01:49:55.374573+00:00,74.497,throttled=0xe0000,0,87.984375,267.80859375
Pi_Ethernet,0019-synthetic-n4096-full-t4-memory_pressure.json,telemetry_after,2026-09-16T01:49:58.550542+00:00,73.523,throttled=0xe0000,0,88.34375,267.80859375
Pi_Ethernet,0019-synthetic-n4096-full-t4-network.json,telemetry_before,2026-09-16T01:49:58.914522+00:00,74.01,throttled=0xe0000,0,24.0390625,267.80859375
Pi_Ethernet,0019-synthetic-n4096-full-t4-network.json,telemetry_after,2026-09-16T01:50:02.870915+00:00,74.497,throttled=0xe0000,0,25.19140625,267.80859375
Pi_Ethernet,0020-synthetic-n4096-ext_rebuild-t2-local.json,telemetry_before,2026-09-16T01:51:06.765736+00:00,72.062,throttled=0xe0000,0,23.9765625,267.80859375
Pi_Ethernet,0020-synthetic-n4096-ext_rebuild-t2-local.json,telemetry_after,2026-09-16T01:51:09.942902+00:00,72.549,throttled=0xe0000,0,24.3359375,267.80859375
Pi_Ethernet,0020-synthetic-n4096-ext_rebuild-t2-memory_pressure.json,telemetry_before,2026-09-16T01:51:10.373277+00:00,73.036,throttled=0xe0000,0,87.984375,267.80859375
Pi_Ethernet,0020-synthetic-n4096-ext_rebuild-t2-memory_pressure.json,telemetry_after,2026-09-16T01:51:13.552971+00:00,73.523,throttled=0xe0000,0,88.34375,267.80859375
Pi_Ethernet,0020-synthetic-n4096-ext_rebuild-t2-network.json,telemetry_before,2026-09-16T01:51:13.920876+00:00,73.523,throttled=0xe0000,0,24.0390625,267.80859375
Pi_Ethernet,0020-synthetic-n4096-ext_rebuild-t2-network.json,telemetry_after,2026-09-16T01:53:29.839574+00:00,72.062,throttled=0xe0000,0,25.19140625,267.80859375
Pi_Ethernet,0021-synthetic-n4096-ext_rebuild-t4-local.json,telemetry_before,2026-09-16T01:54:35.502520+00:00,74.01,throttled=0xe0000,0,23.96875,267.80859375
Pi_Ethernet,0021-synthetic-n4096-ext_rebuild-t4-local.json,telemetry_after,2026-09-16T01:54:38.677866+00:00,74.01,throttled=0xe0000,0,24.32421875,267.80859375
Pi_Ethernet,0021-synthetic-n4096-ext_rebuild-t4-memory_pressure.json,telemetry_before,2026-09-16T01:54:39.110368+00:00,74.01,throttled=0xe0000,0,87.98046875,267.80859375
Pi_Ethernet,0021-synthetic-n4096-ext_rebuild-t4-memory_pressure.json,telemetry_after,2026-09-16T01:54:42.286109+00:00,72.549,throttled=0xe0000,0,88.33984375,267.80859375
Pi_Ethernet,0021-synthetic-n4096-ext_rebuild-t4-network.json,telemetry_before,2026-09-16T01:54:42.653733+00:00,72.549,throttled=0xe0000,0,24.04296875,267.80859375
Pi_Ethernet,0021-synthetic-n4096-ext_rebuild-t4-network.json,telemetry_after,2026-09-16T01:56:57.985642+00:00,73.036,throttled=0xe0000,0,25.19921875,267.80859375
Pi_Ethernet,0022-synthetic-n4096-full-t2-local.json,telemetry_before,2026-09-16T01:57:53.870894+00:00,72.549,throttled=0xe0000,0,23.97265625,267.80859375
Pi_Ethernet,0022-synthetic-n4096-full-t2-local.json,telemetry_after,2026-09-16T01:57:57.050351+00:00,74.01,throttled=0xe0000,0,24.328125,267.80859375
Pi_Ethernet,0022-synthetic-n4096-full-t2-memory_pressure.json,telemetry_before,2026-09-16T01:57:57.479427+00:00,74.01,throttled=0xe0000,0,87.9765625,267.80859375
Pi_Ethernet,0022-synthetic-n4096-full-t2-memory_pressure.json,telemetry_after,2026-09-16T01:58:00.654071+00:00,73.036,throttled=0xe0000,0,88.3359375,267.80859375
Pi_Ethernet,0022-synthetic-n4096-full-t2-network.json,telemetry_before,2026-09-16T01:58:01.022628+00:00,73.523,throttled=0xe0000,0,24.0390625,267.80859375
Pi_Ethernet,0022-synthetic-n4096-full-t2-network.json,telemetry_after,2026-09-16T01:58:04.984570+00:00,72.062,throttled=0xe0000,0,25.19140625,267.80859375
Pi_Ethernet,0023-synthetic-n512-ext_cached-t0-energy_workload.json,telemetry_before,2026-09-16T01:58:23.430796+00:00,73.523,throttled=0xe0000,0,24.0390625,267.80859375
Pi_Ethernet,0023-synthetic-n512-ext_cached-t0-energy_workload.json,telemetry_after,2026-09-16T01:58:36.522606+00:00,74.497,throttled=0xe0000,0,30.6015625,267.80859375
Pi_Ethernet,0023-synthetic-n512-ext_cached-t0-local.json,telemetry_before,2026-09-16T01:58:11.921824+00:00,74.497,throttled=0xe0000,0,23.9765625,267.80859375
Pi_Ethernet,0023-synthetic-n512-ext_cached-t0-local.json,telemetry_after,2026-09-16T01:58:15.096317+00:00,73.523,throttled=0xe0000,0,24.33203125,267.80859375
Pi_Ethernet,0023-synthetic-n512-ext_cached-t0-memory_pressure.json,telemetry_before,2026-09-16T01:58:15.523453+00:00,74.497,throttled=0xe0000,0,87.984375,267.80859375
Pi_Ethernet,0023-synthetic-n512-ext_cached-t0-memory_pressure.json,telemetry_after,2026-09-16T01:58:18.692610+00:00,74.01,throttled=0xe0000,0,88.3359375,267.80859375
Pi_Ethernet,0023-synthetic-n512-ext_cached-t0-network.json,telemetry_before,2026-09-16T01:58:19.061947+00:00,74.01,throttled=0xe0000,0,24.0390625,267.80859375
Pi_Ethernet,0023-synthetic-n512-ext_cached-t0-network.json,telemetry_after,2026-09-16T01:58:23.058239+00:00,73.036,throttled=0xe0000,0,25.19140625,267.80859375
Pi_Ethernet,0024-ethereum_rpc_finalized_json-n69-ext_rebuild-t4-local.json,telemetry_before,2026-09-16T01:58:50.741583+00:00,74.01,throttled=0xe0000,0,23.96875,267.80859375
Pi_Ethernet,0024-ethereum_rpc_finalized_json-n69-ext_rebuild-t4-local.json,telemetry_after,2026-09-16T01:58:56.958751+00:00,74.984,throttled=0xe0000,0,29.0078125,267.80859375
Pi_Ethernet,0024-ethereum_rpc_finalized_json-n69-ext_rebuild-t4-memory_pressure.json,telemetry_before,2026-09-16T01:58:57.392028+00:00,75.958,throttled=0xe0000,0,87.97265625,267.80859375
Pi_Ethernet,0024-ethereum_rpc_finalized_json-n69-ext_rebuild-t4-memory_pressure.json,telemetry_after,2026-09-16T01:59:03.597283+00:00,76.932,throttled=0xe0000,0,93.01953125,267.80859375
Pi_Ethernet,0024-ethereum_rpc_finalized_json-n69-ext_rebuild-t4-network.json,telemetry_before,2026-09-16T01:59:03.966152+00:00,75.958,throttled=0xe0000,0,24.03125,267.80859375
Pi_Ethernet,0024-ethereum_rpc_finalized_json-n69-ext_rebuild-t4-network.json,telemetry_after,2026-09-16T02:00:23.984584+00:00,73.523,throttled=0xe0000,0,30.05078125,267.80859375
Pi_Ethernet,0025-synthetic-n512-leaf-t3-local.json,telemetry_before,2026-09-16T02:00:31.242727+00:00,73.036,throttled=0xe0000,0,23.96484375,267.80859375
Pi_Ethernet,0025-synthetic-n512-leaf-t3-local.json,telemetry_after,2026-09-16T02:00:35.084917+00:00,74.01,throttled=0xe0000,0,24.65234375,267.80859375
Pi_Ethernet,0025-synthetic-n512-leaf-t3-memory_pressure.json,telemetry_before,2026-09-16T02:00:35.552503+00:00,75.471,throttled=0xe0000,0,87.98046875,267.80859375
Pi_Ethernet,0025-synthetic-n512-leaf-t3-memory_pressure.json,telemetry_after,2026-09-16T02:00:39.399138+00:00,74.01,throttled=0xe0000,0,88.67578125,267.80859375
Pi_Ethernet,0025-synthetic-n512-leaf-t3-network.json,telemetry_before,2026-09-16T02:00:39.802451+00:00,74.497,throttled=0xe0000,0,24.04296875,267.80859375
Pi_Ethernet,0025-synthetic-n512-leaf-t3-network.json,telemetry_after,2026-09-16T02:00:45.284066+00:00,75.471,throttled=0xe0000,0,25.46875,267.80859375
Pi_Ethernet,0026-synthetic-n4096-leaf-t2-local.json,telemetry_before,2026-09-16T02:01:42.865400+00:00,73.523,throttled=0xe0000,0,23.97265625,267.80859375
Pi_Ethernet,0026-synthetic-n4096-leaf-t2-local.json,telemetry_after,2026-09-16T02:01:51.438436+00:00,74.984,throttled=0xe0000,0,26.07421875,267.80859375
Pi_Ethernet,0026-synthetic-n4096-leaf-t2-memory_pressure.json,telemetry_before,2026-09-16T02:01:51.871560+00:00,75.958,throttled=0xe0000,0,87.96875,267.80859375
Pi_Ethernet,0026-synthetic-n4096-leaf-t2-memory_pressure.json,telemetry_after,2026-09-16T02:02:00.481221+00:00,75.471,throttled=0xe0000,0,90.07421875,267.80859375
Pi_Ethernet,0026-synthetic-n4096-leaf-t2-network.json,telemetry_before,2026-09-16T02:02:00.851617+00:00,76.445,throttled=0xe0000,0,24.0390625,267.80859375
Pi_Ethernet,0026-synthetic-n4096-leaf-t2-network.json,telemetry_after,2026-09-16T02:02:18.629621+00:00,75.471,throttled=0xe0000,0,27.26171875,267.80859375
Pi_Ethernet,0027-synthetic-n512-leaf-t2-local.json,telemetry_before,2026-09-16T02:02:26.358716+00:00,74.01,throttled=0xe0000,0,23.98046875,267.80859375
Pi_Ethernet,0027-synthetic-n512-leaf-t2-local.json,telemetry_after,2026-09-16T02:02:30.207570+00:00,74.01,throttled=0xe0000,0,24.66796875,267.80859375
Pi_Ethernet,0027-synthetic-n512-leaf-t2-memory_pressure.json,telemetry_before,2026-09-16T02:02:30.637548+00:00,74.497,throttled=0xe0000,0,87.9609375,267.80859375
